from,to,value,block_time
0x1869b73c505003dd4022a4801e91b1b190b2e10a,0x00f9f24b0aef9c8ce2429288e3b9544e8e1cee3a,2000.0,1673666135
0x00f9f24b0aef9c8ce2429288e3b9544e8e1cee3a,0xcc3ff25dcf71b4a697506cf72cfbb5947ed2f221,450.0,1673666183
0x00f9f24b0aef9c8ce2429288e3b9544e8e1cee3a,0x5f2bf8162b2ea6d4ecb5c9d2b85801cd4f5fca28,560.0,1673666183
0x00f9f24b0aef9c8ce2429288e3b9544e8e1cee3a,0xb4f7cbd27729ba570be63ecdde8555be40a400eb,610.0,1673666195
0x2d040135eb734b9b6fb1882312d50f889d9168b1,0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,29.961510021217975,1673666219
0x00f9f24b0aef9c8ce2429288e3b9544e8e1cee3a,0x634a699f2b8a21ec050a20e090b656afadd1bc43,379.99695855487903,1673666219
0xcc3ff25dcf71b4a697506cf72cfbb5947ed2f221,0x5f2bf8162b2ea6d4ecb5c9d2b85801cd4f5fca28,180.0,1673666243
0x054db0267f806ead3b00d0353ac2aac67bcbb0d6,0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,110.0,1673666243
0xcc3ff25dcf71b4a697506cf72cfbb5947ed2f221,0xb4f7cbd27729ba570be63ecdde8555be40a400eb,120.0,1673666255
0x1c5c3b13498677364ae775e001759db4790bc67b,0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,40.0,1673666255
0xcc3ff25dcf71b4a697506cf72cfbb5947ed2f221,0x634a699f2b8a21ec050a20e090b656afadd1bc43,110.0,1673666255
0x5f2bf8162b2ea6d4ecb5c9d2b85801cd4f5fca28,0xcc3ff25dcf71b4a697506cf72cfbb5947ed2f221,230.0,1673666303
0x5f2bf8162b2ea6d4ecb5c9d2b85801cd4f5fca28,0xb4f7cbd27729ba570be63ecdde8555be40a400eb,180.0,1673666315
0xfa90829c6aee8ead93647b6094f46a5957165b3b,0x9311a8699a6788ed697e2652bb57d34d48e970dd,596.9536549602152,1673666327
0x5f2bf8162b2ea6d4ecb5c9d2b85801cd4f5fca28,0x634a699f2b8a21ec050a20e090b656afadd1bc43,220.0,1673666327
0x054db0267f806ead3b00d0353ac2aac67bcbb0d6,0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,60.0,1673666327
0x634a699f2b8a21ec050a20e090b656afadd1bc43,0xcc3ff25dcf71b4a697506cf72cfbb5947ed2f221,210.0,1673666387
0xb4f7cbd27729ba570be63ecdde8555be40a400eb,0xcc3ff25dcf71b4a697506cf72cfbb5947ed2f221,360.0,1673666351
0xb4f7cbd27729ba570be63ecdde8555be40a400eb,0x5f2bf8162b2ea6d4ecb5c9d2b85801cd4f5fca28,189.0,1673666363
0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,0x1fba259f529849a718f970fa0ce15bd70d17c2db,238.0,1673666375
0xb4f7cbd27729ba570be63ecdde8555be40a400eb,0x634a699f2b8a21ec050a20e090b656afadd1bc43,325.0,1673666375
0xe0c435ff40ece84930ca0dccb9804f02c4b64559,0xcd11f4bdeb7e2c7040b682a813055b72035a9e3f,597.2912103343534,1673666375
0x634a699f2b8a21ec050a20e090b656afadd1bc43,0x5f2bf8162b2ea6d4ecb5c9d2b85801cd4f5fca28,139.0,1673666399
0x634a699f2b8a21ec050a20e090b656afadd1bc43,0xb4f7cbd27729ba570be63ecdde8555be40a400eb,325.0,1673666411
0xbaa02f164c509617947473f2c23419f7d11e8e67,0xe6e7bd70ff9cfcc3bde1459887178b92ee0d3275,449.99959386516883,1673666423
0xad638fa15c56b9370d66ad68c4077ed24050f703,0x68cdc0d210ad19a97fd310449363bad7ce2dfd43,597.5332584459944,1673666435
0x880faa76642e802091d40b7f3059280f661853e1,0xa7efae728d2936e78bda97dc267687568dd593f3,99.999448,1673666459
0xcc3ff25dcf71b4a697506cf72cfbb5947ed2f221,0x5f2bf8162b2ea6d4ecb5c9d2b85801cd4f5fca28,440.0,1673666459
0xcc3ff25dcf71b4a697506cf72cfbb5947ed2f221,0xb4f7cbd27729ba570be63ecdde8555be40a400eb,180.0,1673666459
0x1869b73c505003dd4022a4801e91b1b190b2e10a,0x17e00f0278e30896ca4e9aed94428f85438728a0,760.0,1673666483
0xff65514367da9055b8054352a595359232957457,0x4ee1d01cc9cc431fcd9a68db630c24a059bd8933,596.9122787600803,1673666483
0x1fba259f529849a718f970fa0ce15bd70d17c2db,0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,237.9994144770928,1673666507
0xcc3ff25dcf71b4a697506cf72cfbb5947ed2f221,0x634a699f2b8a21ec050a20e090b656afadd1bc43,219.996499642363,1673666507
0x1869b73c505003dd4022a4801e91b1b190b2e10a,0xe6e7bd70ff9cfcc3bde1459887178b92ee0d3275,600.0,1673666507
0x1869b73c505003dd4022a4801e91b1b190b2e10a,0x873ce45024274112e8ae961b22020bac81df0674,629.9974788699691,1673666531
0xffb7cfbd50761fc85931597883c9ff0e84fce571,0x55d1d8ba225d8eaf84d4ea2d1cd1f18e5f0a0f0d,597.22116137,1673666555
0x873ce45024274112e8ae961b22020bac81df0674,0xe6e7bd70ff9cfcc3bde1459887178b92ee0d3275,729.996,1673666591
0x9311a8699a6788ed697e2652bb57d34d48e970dd,0xc3f2c8f9d5f0705de706b1302b7a039e1e11ac88,596.9175949589552,1673666603
0xe6e7bd70ff9cfcc3bde1459887178b92ee0d3275,0x1edd087099c16ab0dbcc44eaf390c142b85f9fcb,1000.0,1673666627
0xcd11f4bdeb7e2c7040b682a813055b72035a9e3f,0xc3f2c8f9d5f0705de706b1302b7a039e1e11ac88,597.2552928003935,1673666639
0x68cdc0d210ad19a97fd310449363bad7ce2dfd43,0xc3f2c8f9d5f0705de706b1302b7a039e1e11ac88,597.4974230561944,1673666675
0x17e00f0278e30896ca4e9aed94428f85438728a0,0x880faa76642e802091d40b7f3059280f661853e1,120.0,1673666699
0x4ee1d01cc9cc431fcd9a68db630c24a059bd8933,0xc3f2c8f9d5f0705de706b1302b7a039e1e11ac88,596.8753318246803,1673666711
0x55d1d8ba225d8eaf84d4ea2d1cd1f18e5f0a0f0d,0xc3f2c8f9d5f0705de706b1302b7a039e1e11ac88,597.18570177914,1673666735
0x1edd087099c16ab0dbcc44eaf390c142b85f9fcb,0xc9416de52ea3a89a9f40643279f7edd3ab9a5bf1,999.9999076349908,1673666819
0xc9416de52ea3a89a9f40643279f7edd3ab9a5bf1,0xc204ad1245532dcef064d5a0d1f0f414d513ae20,10.0,1673666927
0xc204ad1245532dcef064d5a0d1f0f414d513ae20,0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,9.9993901700065,1673667059
0x2c3813fa3ca8604fd3d8182fe409891048e16ea5,0x24f69318ffc95ef906fc9eda08b8911d0fe43691,200.0,1673667119
0x3d23fcbc9c011141c26d42d5bdb218a96b82157c,0xab9e793b87ab2cab13b05b80a444464852eb4d30,738.983,1673667191
0xb4f7cbd27729ba570be63ecdde8555be40a400eb,0x054db0267f806ead3b00d0353ac2aac67bcbb0d6,540.9976597952641,1673667203
0xab9e793b87ab2cab13b05b80a444464852eb4d30,0xd21c356b252212297f55187c4d3d001f1278c5ff,200.0,1673667251
0x634a699f2b8a21ec050a20e090b656afadd1bc43,0xe728407b983ec25c133c76f40fa93d45e7b1a502,580.9910928594844,1673667251
0x24f69318ffc95ef906fc9eda08b8911d0fe43691,0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,199.9993901700065,1673667263
0x5f2bf8162b2ea6d4ecb5c9d2b85801cd4f5fca28,0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,877.9976005776182,1673667287
0x054db0267f806ead3b00d0353ac2aac67bcbb0d6,0xf69f340cf699be3e0169558230d51d45d01d0216,248.0,1673667311
0xe728407b983ec25c133c76f40fa93d45e7b1a502,0x5cad5e57551dc4e91e092a4fc5364860cb092473,180.0,1673667347
0xd21c356b252212297f55187c4d3d001f1278c5ff,0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,199.9994511530069,1673667371
0xe728407b983ec25c133c76f40fa93d45e7b1a502,0x2d040135eb734b9b6fb1882312d50f889d9168b1,203.0,1673667431
0xf69f340cf699be3e0169558230d51d45d01d0216,0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,247.9994511530069,1673667455
0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,0x1c5c3b13498677364ae775e001759db4790bc67b,50.0,1673667479
0x2d040135eb734b9b6fb1882312d50f889d9168b1,0x09c964c75a27a1d296108e5afe7108f98993b2f5,200.0,1673667575
0x1c5c3b13498677364ae775e001759db4790bc67b,0x7fa9128f778d551236186ab1dfb5aace36af12d9,247.0,1673667611
0x7fa9128f778d551236186ab1dfb5aace36af12d9,0xcac725bef4f114f728cbcfd744a731c2a463c3fc,246.9994862947513,1673667743
0x880faa76642e802091d40b7f3059280f661853e1,0xcbffcb2c38ecd19468d366d392ac0c1dc7f04bb6,119.999669,1673668259
0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,0x1fba259f529849a718f970fa0ce15bd70d17c2db,252.0,1673668355
0x17e00f0278e30896ca4e9aed94428f85438728a0,0x880faa76642e802091d40b7f3059280f661853e1,120.0,1673668355
0x1fba259f529849a718f970fa0ce15bd70d17c2db,0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,251.9995344680352,1673668499
0x2d040135eb734b9b6fb1882312d50f889d9168b1,0x09c964c75a27a1d296108e5afe7108f98993b2f5,237.0,1673669219
0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,0xe728407b983ec25c133c76f40fa93d45e7b1a502,41.0,1673668979
0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,0x1c5c3b13498677364ae775e001759db4790bc67b,246.0,1673669015
0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,0x2d040135eb734b9b6fb1882312d50f889d9168b1,235.0,1673669063
0xe728407b983ec25c133c76f40fa93d45e7b1a502,0x5cad5e57551dc4e91e092a4fc5364860cb092473,237.0,1673669099
0xe6e7bd70ff9cfcc3bde1459887178b92ee0d3275,0xe6e7bd70ff9cfcc3bde1459887178b92ee0d3275,1744.9939578563485,1673669111
0x1c5c3b13498677364ae775e001759db4790bc67b,0x7fa9128f778d551236186ab1dfb5aace36af12d9,245.0,1673669135
0xc9416de52ea3a89a9f40643279f7edd3ab9a5bf1,0xc204ad1245532dcef064d5a0d1f0f414d513ae20,100.0,1673669135
0xd21c356b252212297f55187c4d3d001f1278c5ff,0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,199.9994528689925,1673669411
0x054db0267f806ead3b00d0353ac2aac67bcbb0d6,0xf69f340cf699be3e0169558230d51d45d01d0216,263.0,1673669171
0x2c3813fa3ca8604fd3d8182fe409891048e16ea5,0x24f69318ffc95ef906fc9eda08b8911d0fe43691,200.0,1673669243
0xab9e793b87ab2cab13b05b80a444464852eb4d30,0xd21c356b252212297f55187c4d3d001f1278c5ff,200.0,1673669279
0x7fa9128f778d551236186ab1dfb5aace36af12d9,0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,244.9994561716478,1673669291
0xc204ad1245532dcef064d5a0d1f0f414d513ae20,0xcac725bef4f114f728cbcfd744a731c2a463c3fc,99.9994561716478,1673669291
0xf69f340cf699be3e0169558230d51d45d01d0216,0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,262.9994528689925,1673669315
0x24f69318ffc95ef906fc9eda08b8911d0fe43691,0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,199.9994528689925,1673669387
0xe6e7bd70ff9cfcc3bde1459887178b92ee0d3275,0xe4612d8c197e434e26ad6356f66823e15d58c342,1500.0,1673669507
0xe4612d8c197e434e26ad6356f66823e15d58c342,0x27b44440ec77dbb5763fb4aa40728b5b4bcd1e68,180.0,1673669567
0x054db0267f806ead3b00d0353ac2aac67bcbb0d6,0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,120.99094472911798,1673669579
0xe4612d8c197e434e26ad6356f66823e15d58c342,0xca22eb80b39a4b3ac7adf6ad9edaa3def9caf9e6,250.0,1673669579
0x2d040135eb734b9b6fb1882312d50f889d9168b1,0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,0.998498711376802,1673669591
0xe728407b983ec25c133c76f40fa93d45e7b1a502,0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,1.989091597379276,1673669603
0x1c5c3b13498677364ae775e001759db4790bc67b,0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,2.479754310883295,1673669615
0xe4612d8c197e434e26ad6356f66823e15d58c342,0xf9a5d28da67023a206c51e4490da800c213f1237,320.0,1673669639
0xe4612d8c197e434e26ad6356f66823e15d58c342,0xfb45d63d8091671315cea9c64c30d3216d4f8715,400.0,1673669651
0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,0x1fba259f529849a718f970fa0ce15bd70d17c2db,182.0,1673669663
0xe4612d8c197e434e26ad6356f66823e15d58c342,0x6f75b283f1e2b5c9adbd2f7c0ba67ac58be26f6a,349.99748472723957,1673669699
0x27b44440ec77dbb5763fb4aa40728b5b4bcd1e68,0xca22eb80b39a4b3ac7adf6ad9edaa3def9caf9e6,30.0,1673669771
0x27b44440ec77dbb5763fb4aa40728b5b4bcd1e68,0xf9a5d28da67023a206c51e4490da800c213f1237,120.0,1673669783
0x27b44440ec77dbb5763fb4aa40728b5b4bcd1e68,0xfb45d63d8091671315cea9c64c30d3216d4f8715,10.0,1673669795
0x1fba259f529849a718f970fa0ce15bd70d17c2db,0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,181.9994955950402,1673669807
0xca22eb80b39a4b3ac7adf6ad9edaa3def9caf9e6,0x27b44440ec77dbb5763fb4aa40728b5b4bcd1e68,60.0,1673669819
0xca22eb80b39a4b3ac7adf6ad9edaa3def9caf9e6,0xf9a5d28da67023a206c51e4490da800c213f1237,50.0,1673669855
0x17e00f0278e30896ca4e9aed94428f85438728a0,0x880faa76642e802091d40b7f3059280f661853e1,150.0,1673669927
0xca22eb80b39a4b3ac7adf6ad9edaa3def9caf9e6,0xfb45d63d8091671315cea9c64c30d3216d4f8715,30.0,1673669963
0xca22eb80b39a4b3ac7adf6ad9edaa3def9caf9e6,0x6f75b283f1e2b5c9adbd2f7c0ba67ac58be26f6a,40.0,1673669987
0xf9a5d28da67023a206c51e4490da800c213f1237,0x27b44440ec77dbb5763fb4aa40728b5b4bcd1e68,65.0,1673670035
0x880faa76642e802091d40b7f3059280f661853e1,0xe95f6604a591f6ba33accb43a8a885c9c272108c,269.999508,1673670059
0xf9a5d28da67023a206c51e4490da800c213f1237,0xca22eb80b39a4b3ac7adf6ad9edaa3def9caf9e6,80.0,1673670059
0xf9a5d28da67023a206c51e4490da800c213f1237,0xfb45d63d8091671315cea9c64c30d3216d4f8715,100.0,1673670107
0xf9a5d28da67023a206c51e4490da800c213f1237,0x6f75b283f1e2b5c9adbd2f7c0ba67ac58be26f6a,45.0,1673670131
0xfb45d63d8091671315cea9c64c30d3216d4f8715,0x27b44440ec77dbb5763fb4aa40728b5b4bcd1e68,80.0,1673670155
0xfb45d63d8091671315cea9c64c30d3216d4f8715,0xca22eb80b39a4b3ac7adf6ad9edaa3def9caf9e6,90.0,1673670179
0xfb45d63d8091671315cea9c64c30d3216d4f8715,0xf9a5d28da67023a206c51e4490da800c213f1237,50.0,1673670191
0xfb45d63d8091671315cea9c64c30d3216d4f8715,0x6f75b283f1e2b5c9adbd2f7c0ba67ac58be26f6a,100.0,1673670215
0x6f75b283f1e2b5c9adbd2f7c0ba67ac58be26f6a,0x27b44440ec77dbb5763fb4aa40728b5b4bcd1e68,70.0,1673670239
0x6f75b283f1e2b5c9adbd2f7c0ba67ac58be26f6a,0xca22eb80b39a4b3ac7adf6ad9edaa3def9caf9e6,150.0,1673670251
0x6f75b283f1e2b5c9adbd2f7c0ba67ac58be26f6a,0xf9a5d28da67023a206c51e4490da800c213f1237,50.0,1673670263
0xb925772079f9358cc023be938c5e4d403c22fb38,0x1869b73c505003dd4022a4801e91b1b190b2e10a,2000.0,1673670275
0x6f75b283f1e2b5c9adbd2f7c0ba67ac58be26f6a,0xfb45d63d8091671315cea9c64c30d3216d4f8715,100.0,1673670287
0xb925772079f9358cc023be938c5e4d403c22fb38,0xe6e7bd70ff9cfcc3bde1459887178b92ee0d3275,500.0,1673670287
0xb925772079f9358cc023be938c5e4d403c22fb38,0x17e00f0278e30896ca4e9aed94428f85438728a0,1000.0,1673670311
0xb925772079f9358cc023be938c5e4d403c22fb38,0x17e00f0278e30896ca4e9aed94428f85438728a0,489.99786445940344,1673670431
0xd21c356b252212297f55187c4d3d001f1278c5ff,0xcac725bef4f114f728cbcfd744a731c2a463c3fc,239.999135360553,1673671043
0x1869b73c505003dd4022a4801e91b1b190b2e10a,0xab9e793b87ab2cab13b05b80a444464852eb4d30,1000.0,1673670479
0x1869b73c505003dd4022a4801e91b1b190b2e10a,0x1241036dfbab88302b4134f24eab8749cd423c22,999.9990423154675,1673670515
0xc9416de52ea3a89a9f40643279f7edd3ab9a5bf1,0xc204ad1245532dcef064d5a0d1f0f414d513ae20,250.0,1673670575
0x17e00f0278e30896ca4e9aed94428f85438728a0,0x2c3813fa3ca8604fd3d8182fe409891048e16ea5,1000.0,1673670647
0x38fb4d448a425f9989ee810d1a4aeb1340ffd965,0x068fdd77aca38d96e888688fbc960893e9920b94,597.4808527001068,1673670695
0x17e00f0278e30896ca4e9aed94428f85438728a0,0x1241036dfbab88302b4134f24eab8749cd423c22,500.0,1673670695
0xe3fcbf0eb649202d77755a05d23369e33f8d4bd1,0x4396803d1f8a90c13bb6d962094df676912e0ceb,597.3731381378018,1673670743
0xb0d371181ed2f28d380ddc678113a2818f92caa6,0x13d0a7ea5910a5ff7b237540dff4848e54badcb5,597.3670016863766,1673670791
0x44a65928a8a40063225f1d6a1967345bf4fc4275,0x590d0fbcb0375b8ecee4a1d70615bbccacfaae55,597.2968268,1673670851
0x2c3813fa3ca8604fd3d8182fe409891048e16ea5,0x24f69318ffc95ef906fc9eda08b8911d0fe43691,260.0,1673670863
0x1fba259f529849a718f970fa0ce15bd70d17c2db,0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,244.9992218244977,1673671247
0xf69f340cf699be3e0169558230d51d45d01d0216,0xcac725bef4f114f728cbcfd744a731c2a463c3fc,258.9992996420494,1673671439
0xab9e793b87ab2cab13b05b80a444464852eb4d30,0xd21c356b252212297f55187c4d3d001f1278c5ff,240.0,1673670911
0xbaedc4f88aca2052ae32a16ca59b6ca5d278b885,0x55db2da0d4b52ba0ce7a713d7d535eaa69fa573c,597.2018763050785,1673670911
0x27b44440ec77dbb5763fb4aa40728b5b4bcd1e68,0x2d040135eb734b9b6fb1882312d50f889d9168b1,294.9974237837685,1673670959
0x068fdd77aca38d96e888688fbc960893e9920b94,0xc3f2c8f9d5f0705de706b1302b7a039e1e11ac88,597.4216062247067,1673670959
0x4396803d1f8a90c13bb6d962094df676912e0ceb,0xc3f2c8f9d5f0705de706b1302b7a039e1e11ac88,597.3132804302018,1673670983
0x24f69318ffc95ef906fc9eda08b8911d0fe43691,0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,259.999135360553,1673671007
0xca22eb80b39a4b3ac7adf6ad9edaa3def9caf9e6,0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,419.99694202380135,1673671007
0x13d0a7ea5910a5ff7b237540dff4848e54badcb5,0xc3f2c8f9d5f0705de706b1302b7a039e1e11ac88,597.3113887285167,1673671007
0x2d040135eb734b9b6fb1882312d50f889d9168b1,0x09c964c75a27a1d296108e5afe7108f98993b2f5,233.0,1673671019
0x590d0fbcb0375b8ecee4a1d70615bbccacfaae55,0xc3f2c8f9d5f0705de706b1302b7a039e1e11ac88,597.243947939,1673671031
0x55db2da0d4b52ba0ce7a713d7d535eaa69fa573c,0xc3f2c8f9d5f0705de706b1302b7a039e1e11ac88,597.1499611959586,1673671055
0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,0x1fba259f529849a718f970fa0ce15bd70d17c2db,245.0,1673671115
0xc204ad1245532dcef064d5a0d1f0f414d513ae20,0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,249.9993560585515,1673671127
0xf9a5d28da67023a206c51e4490da800c213f1237,0x054db0267f806ead3b00d0353ac2aac67bcbb0d6,299.9973305899882,1673671247
0xfb45d63d8091671315cea9c64c30d3216d4f8715,0x1c5c3b13498677364ae775e001759db4790bc67b,319.9973736469598,1673671283
0x054db0267f806ead3b00d0353ac2aac67bcbb0d6,0xf69f340cf699be3e0169558230d51d45d01d0216,259.0,1673671295
0x6f75b283f1e2b5c9adbd2f7c0ba67ac58be26f6a,0xe728407b983ec25c133c76f40fa93d45e7b1a502,164.99461017165913,1673671331
0x1c5c3b13498677364ae775e001759db4790bc67b,0x7fa9128f778d551236186ab1dfb5aace36af12d9,264.0,1673671343
0xe728407b983ec25c133c76f40fa93d45e7b1a502,0x5cad5e57551dc4e91e092a4fc5364860cb092473,163.0,1673671379
0x1241036dfbab88302b4134f24eab8749cd423c22,0x52e94542fa9cb75f64c2e6e7bbe48c2fed255e63,250.0,1673671427
0x1241036dfbab88302b4134f24eab8749cd423c22,0xe5c87477ec560500ba2c1404f9aa6b7299719a81,350.0,1673671451
0x1241036dfbab88302b4134f24eab8749cd423c22,0xa7419d0f1e6789b7c21ca1a0d956dc04a5ecfa5d,300.0,1673671475
0x7fa9128f778d551236186ab1dfb5aace36af12d9,0xcac725bef4f114f728cbcfd744a731c2a463c3fc,263.9992996420494,1673671487
0x1241036dfbab88302b4134f24eab8749cd423c22,0xfdf95e6079517a39fe36d64904cadb0734c7a0e8,350.0,1673671511
0x1241036dfbab88302b4134f24eab8749cd423c22,0xb6a2d050fa1007695ef9df59881450097614c96f,249.99632757244788,1673671559
0x52e94542fa9cb75f64c2e6e7bbe48c2fed255e63,0xe5c87477ec560500ba2c1404f9aa6b7299719a81,60.0,1673671643
0x52e94542fa9cb75f64c2e6e7bbe48c2fed255e63,0xa7419d0f1e6789b7c21ca1a0d956dc04a5ecfa5d,40.0,1673671655
0xc9416de52ea3a89a9f40643279f7edd3ab9a5bf1,0xc204ad1245532dcef064d5a0d1f0f414d513ae20,300.0,1673671667
0x52e94542fa9cb75f64c2e6e7bbe48c2fed255e63,0xfdf95e6079517a39fe36d64904cadb0734c7a0e8,30.0,1673671667
0x52e94542fa9cb75f64c2e6e7bbe48c2fed255e63,0xb6a2d050fa1007695ef9df59881450097614c96f,40.0,1673671691
0xe5c87477ec560500ba2c1404f9aa6b7299719a81,0x52e94542fa9cb75f64c2e6e7bbe48c2fed255e63,60.0,1673671727
0xe5c87477ec560500ba2c1404f9aa6b7299719a81,0xa7419d0f1e6789b7c21ca1a0d956dc04a5ecfa5d,60.0,1673671739
0xe5c87477ec560500ba2c1404f9aa6b7299719a81,0xfdf95e6079517a39fe36d64904cadb0734c7a0e8,100.0,1673671751
0xe5c87477ec560500ba2c1404f9aa6b7299719a81,0xb6a2d050fa1007695ef9df59881450097614c96f,130.0,1673671763
0xc204ad1245532dcef064d5a0d1f0f414d513ae20,0xcac725bef4f114f728cbcfd744a731c2a463c3fc,299.9994327100614,1673671811
0xa7419d0f1e6789b7c21ca1a0d956dc04a5ecfa5d,0x52e94542fa9cb75f64c2e6e7bbe48c2fed255e63,40.0,1673671811
0xa7419d0f1e6789b7c21ca1a0d956dc04a5ecfa5d,0xe5c87477ec560500ba2c1404f9aa6b7299719a81,60.0,1673671823
0xa7419d0f1e6789b7c21ca1a0d956dc04a5ecfa5d,0xfdf95e6079517a39fe36d64904cadb0734c7a0e8,120.0,1673671835
0xa7419d0f1e6789b7c21ca1a0d956dc04a5ecfa5d,0xb6a2d050fa1007695ef9df59881450097614c96f,80.0,1673671859
0xfdf95e6079517a39fe36d64904cadb0734c7a0e8,0x52e94542fa9cb75f64c2e6e7bbe48c2fed255e63,100.0,1673671883
0xe6e7bd70ff9cfcc3bde1459887178b92ee0d3275,0xc9416de52ea3a89a9f40643279f7edd3ab9a5bf1,744.993,1673671895
0xfdf95e6079517a39fe36d64904cadb0734c7a0e8,0xe5c87477ec560500ba2c1404f9aa6b7299719a81,50.0,1673671907
0xfdf95e6079517a39fe36d64904cadb0734c7a0e8,0xa7419d0f1e6789b7c21ca1a0d956dc04a5ecfa5d,60.0,1673671919
0xfdf95e6079517a39fe36d64904cadb0734c7a0e8,0xb6a2d050fa1007695ef9df59881450097614c96f,100.0,1673671943
0xb6a2d050fa1007695ef9df59881450097614c96f,0xe5c87477ec560500ba2c1404f9aa6b7299719a81,80.0,1673671967
0xb6a2d050fa1007695ef9df59881450097614c96f,0xa7419d0f1e6789b7c21ca1a0d956dc04a5ecfa5d,90.0,1673671979
0xab9e793b87ab2cab13b05b80a444464852eb4d30,0xd21c356b252212297f55187c4d3d001f1278c5ff,310.0,1673672003
0x52e94542fa9cb75f64c2e6e7bbe48c2fed255e63,0x2d040135eb734b9b6fb1882312d50f889d9168b1,279.99748434467557,1673672003
0x17e00f0278e30896ca4e9aed94428f85438728a0,0xc9416de52ea3a89a9f40643279f7edd3ab9a5bf1,200.0,1673672027
0x82e6b79eb3f358ed6dbe5d46f8d65d7bdb089c49,0xa2f715b8f59f4b139fa048f28a7f39b6bca24ee9,597.1293585101578,1673672039
0xe5c87477ec560500ba2c1404f9aa6b7299719a81,0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,249.99753099955845,1673672039
0xa7419d0f1e6789b7c21ca1a0d956dc04a5ecfa5d,0x054db0267f806ead3b00d0353ac2aac67bcbb0d6,249.99749203415115,1673672075
0x0794dcdb3d08ab4801d620398e6e8d6061264963,0x6f21b7ccee28edda8b4ef593e3b622854bba088a,597.2068918770874,1673672075
0x2c3813fa3ca8604fd3d8182fe409891048e16ea5,0x24f69318ffc95ef906fc9eda08b8911d0fe43691,290.0,1673672099
0xfdf95e6079517a39fe36d64904cadb0734c7a0e8,0x1c5c3b13498677364ae775e001759db4790bc67b,289.99751870304874,1673672099
0xf8bae53adffac69028533da5fc77afd77ac0553a,0xb925772079f9358cc023be938c5e4d403c22fb38,1000.0,1673672111
0xb6a2d050fa1007695ef9df59881450097614c96f,0xe728407b983ec25c133c76f40fa93d45e7b1a502,429.9947709596129,1673672123
0xc0b86f81cb696a651237d18dd96c3265512aaaf3,0x36f460d393fcfb8e307bae9bb143ff0a5f125434,597.3698955502239,1673672123
0xf8bae53adffac69028533da5fc77afd77ac0553a,0xe6e7bd70ff9cfcc3bde1459887178b92ee0d3275,2000.0,1673672123
0xf8bae53adffac69028533da5fc77afd77ac0553a,0x17e00f0278e30896ca4e9aed94428f85438728a0,2000.0,1673672135
0xd21c356b252212297f55187c4d3d001f1278c5ff,0xcac725bef4f114f728cbcfd744a731c2a463c3fc,309.9994894390561,1673672147
0xf8bae53adffac69028533da5fc77afd77ac0553a,0x1869b73c505003dd4022a4801e91b1b190b2e10a,1000.0,1673672159
0x95f40e30d045e1a1f4dee220403bc8ccb0cb889e,0xb1eb626aa4bfd2d73b82a5a190ac66fc51168c0d,597.5783445936662,1673672159
0x359631dda7c144986be6351c70ac51c50b91ebce,0x4b2eb348274e69f4a0f78d26c0131be76eb83b28,596.9663686172697,1673672207
0x17e00f0278e30896ca4e9aed94428f85438728a0,0x880faa76642e802091d40b7f3059280f661853e1,160.0,1673672231
0x24f69318ffc95ef906fc9eda08b8911d0fe43691,0xcac725bef4f114f728cbcfd744a731c2a463c3fc,289.9995183735554,1673672243
